game_id,store_id,game_name,release_year,game_genre,num_players,type_of_machine,game_price
405199,113625,Cyber Surfer Pro,1991,"Pinball, Sport, Platformer, Racing",4,Dance Dance Revolution Machine,0.25
907328,387652,Virtual Rocket Showdown,1983,"Fighting, Maze",2,Bubble Hockey Table,2.0
456889,448388,Electric Surfer Odyssey,1983,"Rhythm Game, Pinball, Fighting, Maze",1,Arcade Cabinet,1.5
576109,864143,Time Fighter Elite,1989,"Maze, Sport",2,Racing Simulator,1.5
585770,36231,Cyber Racer 3000,2014,"Platformer, Puzzle, Fighting, Beat 'em Up",2,Virtual Pinball Machine,0.25
664537,431676,Robo Fury League,1995,"Sport, Rhythm Game, Racing",1,Virtual Pinball Machine,0.5
976887,143840,Digital Maverick Quest,2013,"Light Gun Shooter, Puzzle, Fighting",1,Pinball Machine,1.0
973403,149455,Space Fury Quest,1999,"Puzzle, Platformer, Racing, Fighting",1,Guitar Arcade Unit,0.25
403130,827139,Digital Invaders Saga,2002,"Sport, Beat 'em Up",4,Racing Simulator,0.25
738526,691003,Galaxy Quest Challenge,1982,"Platformer, Beat 'em Up, Maze",4,Racing Simulator,1.0
562801,16716,Alien Mash Elite,2020,"Sport, Rhythm Game",1,Foosball Table,0.75
965686,6425,Virtual Ninja Legends,2010,"Shooter, Beat 'em Up, Pinball",1,Virtual Reality Arcade Pod,1.0
851974,360005,Cosmic Ninja Challenge,2008,"Puzzle, Shooter, Beat 'em Up, Pinball",1,Virtual Pinball Machine,0.75
989532,15986,Asteroid Colossus Adventure,1986,"Pinball, Platformer, Fighting",2,Interactive Touchscreen,0.75
830906,996894,Galaxy Invaders Mania,1999,"Rhythm Game, Sport, Shooter, Pinball",4,Virtual Reality Arcade Pod,2.0
284531,866472,Sky Hero Quest,2011,"Beat 'em Up, Platformer",4,Bubble Hockey Table,0.75
568410,746712,Laser Assault Evolution,1991,"Shooter, Sport, Beat 'em Up",2,Claw Machine,2.0
484259,811236,Cyber Warp Elite,2014,"Pinball, Light Gun Shooter",4,Interactive Touchscreen,1.5
268520,337686,Alien Fury Legends,2013,"Pinball, Platformer, Racing",2,Virtual Reality Arcade Pod,1.75
181271,262750,Skyward Ninja Evolution,2001,"Light Gun Shooter, Sport, Maze",4,Interactive Touchscreen,1.5
728950,824115,Pixel Dragon Legends,2020,"Beat 'em Up, Pinball, Fighting, Shooter",2,Virtual Pinball Machine,2.0
489558,57336,Phantom Invaders Escape,2006,"Pinball, Rhythm Game, Shooter",4,Interactive Touchscreen,1.0
985783,587981,Skyward Quest Mayhem,1983,"Pinball, Sport, Racing",1,Bubble Hockey Table,0.25
551864,997042,Jungle Assault Trials,2001,"Beat 'em Up, Rhythm Game, Light Gun Shooter",4,Dance Dance Revolution Machine,1.0
864191,988487,Crystal Racer Surge,1976,"Platformer, Shooter",4,Basketball Shooting Game,0.75
737511,147698,Neon Maze Pro,1994,"Fighting, Pinball, Sport, Puzzle",1,Guitar Arcade Unit,1.25
40213,91126,Mystic Maze Escape,2005,"Maze, Shooter, Beat 'em Up",4,Guitar Arcade Unit,1.0
441741,650358,Sky Surfer Escape,1996,"Light Gun Shooter, Rhythm Game",4,Basketball Shooting Game,2.0
673507,821588,Retro Dragon Odyssey,1998,"Pinball, Beat 'em Up, Sport",1,Foosball Table,1.75
707775,790680,Phantom Combat Wars,1984,"Puzzle, Fighting, Platformer, Shooter",1,Pinball Machine,1.25
27588,824115,Robo Blaster Surge,2015,"Light Gun Shooter, Platformer, Sport",2,Virtual Reality Arcade Pod,1.0
317375,683403,Sky Surfer Xtreme,2020,"Sport, Puzzle, Fighting, Platformer",4,Bubble Hockey Table,0.5
895797,182345,Skyward Fury Adventure,2008,"Puzzle, Shooter, Pinball",1,Dance Dance Revolution Machine,1.5
407507,189368,Skyward Colossus Showdown,1987,"Puzzle, Fighting, Sport, Racing",2,Arcade Cabinet,0.25
113369,688838,Galaxy Dragon Wars,1975,"Rhythm Game, Beat 'em Up",4,Dance Dance Revolution Machine,1.25
283994,103128,Space Pirate Racers,1976,"Rhythm Game, Shooter, Platformer, Beat 'em Up",1,Arcade Boxing Machine,0.75
193609,588943,Robo Blaster Racers,1977,Light Gun Shooter,1,Claw Machine,0.5
471188,40223,Neon Wizard Legends,1999,Shooter,2,Racing Simulator,0.5
904210,370785,Robo Dragon 3000,2021,"Rhythm Game, Platformer, Fighting",4,Guitar Arcade Unit,1.75
980596,335800,Mystic Hero Mayhem,2006,"Platformer, Pinball, Maze",2,Coin Pusher Machine,1.75
942520,487255,Cosmic Avenger Racers,2000,"Racing, Puzzle, Pinball",4,Basketball Shooting Game,2.0
623808,712165,Phantom Rebellion Odyssey,2017,"Platformer, Light Gun Shooter, Maze, Fighting",1,Pinball Machine,0.25
855785,43778,Cosmic Surfer Surge,2007,"Maze, Sport",1,Arcade Boxing Machine,1.5
9591,327627,Robo Rebellion 3000,2006,"Rhythm Game, Beat 'em Up, Puzzle",2,Basketball Shooting Game,1.0
473143,494854,Time Maze Surge,1984,Puzzle,1,Basketball Shooting Game,1.25
769655,412005,Sky Hero Wars,2008,"Platformer, Rhythm Game, Sport, Shooter",4,Virtual Reality Arcade Pod,2.0
917237,444072,Mystic Ninja Evolution,1990,"Racing, Maze, Fighting, Sport",4,Pinball Machine,2.0
270093,171231,Phantom Maverick Adventure,2003,"Platformer, Puzzle, Rhythm Game, Beat 'em Up",4,Dance Dance Revolution Machine,0.25
832173,102945,Mystic Mash Showdown,2013,"Shooter, Maze, Sport, Pinball",4,Pinball Machine,1.75
975740,679824,Sky Avenger Quest,2002,"Puzzle, Platformer, Racing, Rhythm Game",2,Arcade Boxing Machine,1.0
614552,383241,Retro Combat Showdown,1979,"Light Gun Shooter, Fighting, Maze",4,Arcade Cabinet,1.0
487307,313735,Neon Wizard Saga,1986,"Platformer, Pinball, Light Gun Shooter",2,Guitar Arcade Unit,0.5
348408,712165,Mystic Combat Xtreme,2022,"Racing, Light Gun Shooter",1,Virtual Reality Arcade Pod,1.5
584825,848332,Electric Rocket Racers,1982,"Rhythm Game, Pinball, Shooter",1,Bubble Hockey Table,0.25
845454,997583,Neon Ninja Force,1997,"Shooter, Rhythm Game, Racing, Sport",2,Claw Machine,0.75
348651,742431,Neon Assault League,1997,"Puzzle, Shooter",1,Basketball Shooting Game,1.0
376349,316799,Time Invaders Evolution,2001,"Rhythm Game, Light Gun Shooter, Sport, Racing",4,Pinball Machine,1.5
118929,413412,Jungle Combat Showdown,2008,"Beat 'em Up, Light Gun Shooter, Fighting",2,Coin Pusher Machine,0.75
177698,788464,Electric Invaders Chaos,2019,"Fighting, Rhythm Game, Racing, Platformer",4,Racing Simulator,1.0
110922,777982,Asteroid Combat Mayhem,2014,"Sport, Maze, Racing, Fighting",2,Guitar Arcade Unit,1.25
932587,419915,Phantom Colossus Force,1995,"Fighting, Platformer, Beat 'em Up",1,Guitar Arcade Unit,1.0
922314,671736,Sky Racer Surge,1989,"Racing, Platformer, Sport, Beat 'em Up",1,Virtual Pinball Machine,0.75
332956,793925,Retro Fury Elite,1994,"Fighting, Maze, Rhythm Game",4,Coin Pusher Machine,0.75
745902,149371,Robo Fury Legends,1985,"Platformer, Shooter",4,Dance Dance Revolution Machine,0.25
915167,446889,Retro Colossus Saga,1983,"Rhythm Game, Puzzle, Platformer, Fighting",4,Basketball Shooting Game,1.75
44329,432658,Space Invaders Genesis,2021,"Racing, Shooter, Maze, Pinball",1,Claw Machine,1.25
377101,337192,Digital Invaders Odyssey,2008,"Racing, Platformer, Beat 'em Up, Fighting",1,Interactive Touchscreen,0.5
779211,101750,Neon Pirate Mania,2003,"Fighting, Rhythm Game, Puzzle",2,Arcade Cabinet,1.0
35170,395856,Robo Colossus Rampage,1980,"Puzzle, Racing",2,Pinball Machine,0.5
908563,746712,Skyward Quest Challenge,2007,Shooter,1,Claw Machine,1.25
270001,748054,Monster Surfer Pro,2016,"Platformer, Sport, Light Gun Shooter",1,Guitar Arcade Unit,1.5
376955,594570,Robo Blaster 3000,1998,"Beat 'em Up, Maze, Puzzle",2,Dance Dance Revolution Machine,2.0
927544,316912,Time Avenger Rampage,1998,"Sport, Puzzle",2,Pinball Machine,1.25
263540,996894,Mystic Wizard Surge,1990,Beat 'em Up,2,Pinball Machine,2.0
208762,972313,Phantom Quest Force,2014,"Racing, Light Gun Shooter, Platformer, Rhythm Game",4,Basketball Shooting Game,1.0
253446,459477,Cosmic Pirate Rampage,1987,"Sport, Racing, Shooter, Platformer",4,Virtual Reality Arcade Pod,0.75
643957,739056,Pixel Ninja Legends,1985,"Platformer, Maze, Racing, Pinball",4,Racing Simulator,0.5
101817,694682,Retro Dragon Saga,1976,"Light Gun Shooter, Beat 'em Up, Racing",4,Pinball Machine,2.0
897946,444384,Sky Rocket Surge,2011,"Rhythm Game, Beat 'em Up, Platformer",2,Arcade Cabinet,0.5
14711,1,Laser Vortex Adventure,2015,"Maze, Fighting, Platformer",2,Pinball Machine,0.25
939747,317166,Skyward Vortex Mayhem,2019,"Pinball, Rhythm Game",1,Basketball Shooting Game,0.75
985832,166723,Digital Traveler Genesis,2009,"Platformer, Sport, Pinball, Shooter",1,Guitar Arcade Unit,1.0
345813,167947,Monster Maverick Adventure,1996,"Beat 'em Up, Racing",1,Virtual Reality Arcade Pod,1.5
379433,103128,Neon Assault Force,2009,"Racing, Platformer, Puzzle",4,Basketball Shooting Game,0.25
576225,630438,Time Blaster Evolution,2020,"Rhythm Game, Platformer, Fighting",4,Dance Dance Revolution Machine,0.75
472985,413412,House of the Mash Trials,2015,"Platformer, Pinball, Rhythm Game, Light Gun Shooter",2,Dance Dance Revolution Machine,1.25
381208,130837,Virtual Avenger Showdown,1990,"Light Gun Shooter, Rhythm Game, Sport",4,Racing Simulator,0.25
911592,326511,Asteroid Rebellion Chaos,1984,"Pinball, Maze, Shooter, Beat 'em Up",4,Interactive Touchscreen,1.0
612820,92021,Galaxy Vortex Wars,1991,"Light Gun Shooter, Beat 'em Up",1,Basketball Shooting Game,1.25
630835,603822,Crystal Hero Mania,2020,Shooter,2,Bubble Hockey Table,0.25
963805,612506,Space Racer Mayhem,2009,"Maze, Puzzle, Rhythm Game",4,Virtual Pinball Machine,0.5
4585,247337,Monster Fury Quest,2022,"Beat 'em Up, Shooter, Platformer",2,Bubble Hockey Table,0.5
363441,965358,Cosmic Mash Odyssey,1995,"Light Gun Shooter, Maze, Shooter",2,Virtual Pinball Machine,0.25
580524,765637,Phantom Quest Rampage,1984,"Shooter, Platformer, Sport",4,Claw Machine,2.0
69338,433549,Neon Quest Trials,1999,"Beat 'em Up, Racing",1,Virtual Reality Arcade Pod,0.25
684920,988231,Asteroid Fury Rampage,2018,"Maze, Pinball, Sport, Light Gun Shooter",4,Bubble Hockey Table,2.0
601055,119251,Cosmic Vortex 3000,2021,"Pinball, Rhythm Game",1,Foosball Table,0.5
559254,680817,Laser Quest Pro,2022,"Maze, Pinball, Platformer",2,Interactive Touchscreen,1.5
330656,857962,Cyber Fighter Quest,1982,"Rhythm Game, Pinball, Platformer",1,Virtual Reality Arcade Pod,0.5
45544,13130,Asteroid Explorer Genesis,1989,"Racing, Beat 'em Up, Rhythm Game, Shooter",4,Guitar Arcade Unit,2.0
908957,683403,House of the Colossus Mayhem,1990,"Beat 'em Up, Sport, Puzzle",1,Arcade Boxing Machine,1.5
497793,869182,Robo Cavern Evolution,2000,"Rhythm Game, Shooter, Pinball",2,Dance Dance Revolution Machine,1.0
49743,122371,Galaxy Combat Rampage,2017,"Shooter, Platformer, Pinball, Fighting",1,Arcade Cabinet,1.0
33214,583435,Galaxy Surfer Xtreme,2004,"Beat 'em Up, Sport, Light Gun Shooter, Pinball",1,Dance Dance Revolution Machine,1.5
128411,302735,Monster Jumper Pro,1976,Shooter,4,Dance Dance Revolution Machine,1.0
562728,739225,Mystic Warp Force,2000,"Fighting, Pinball, Shooter",1,Interactive Touchscreen,2.0
104465,152302,Phantom Hero Quest,1980,"Light Gun Shooter, Racing, Beat 'em Up, Sport",1,Interactive Touchscreen,1.25
615289,278623,Jungle Hero Surge,1992,"Light Gun Shooter, Puzzle, Platformer, Rhythm Game",2,Coin Pusher Machine,0.75
91172,774542,Retro Warp Mayhem,1994,"Shooter, Racing, Rhythm Game",2,Pinball Machine,0.75
305148,413412,House of the Racer 3000,2006,"Shooter, Beat 'em Up, Rhythm Game, Platformer",1,Arcade Cabinet,2.0
899236,584552,Cosmic Assault Elite,1982,"Sport, Shooter, Light Gun Shooter, Pinball",4,Pinball Machine,1.25
976961,416628,Space Cavern Odyssey,2005,"Maze, Racing, Fighting",1,Virtual Pinball Machine,1.25
164221,73904,Alien Explorer Challenge,1988,"Sport, Maze",4,Racing Simulator,1.25
12631,888772,Skyward Assault Escape,1991,"Platformer, Puzzle",1,Virtual Pinball Machine,1.75
519973,875126,Robo Warp Escape,1980,"Puzzle, Beat 'em Up, Platformer, Light Gun Shooter",1,Virtual Reality Arcade Pod,1.0
621213,977100,Monster Fighter Showdown,1983,Light Gun Shooter,4,Arcade Boxing Machine,2.0
422279,438016,Alien Rebellion Chaos,2013,"Maze, Sport, Platformer",1,Arcade Boxing Machine,1.5
800280,464604,Neon Explorer Challenge,1977,"Fighting, Light Gun Shooter, Maze, Beat 'em Up",4,Racing Simulator,2.0
383379,636784,Cosmic Fury Force,2021,"Rhythm Game, Shooter, Maze, Puzzle",4,Bubble Hockey Table,1.25
468474,259701,Mystic Hero Xtreme,1994,"Puzzle, Racing, Sport",2,Dance Dance Revolution Machine,0.5
628778,459674,Infinity Ninja Wars,2008,"Platformer, Rhythm Game",2,Arcade Cabinet,2.0
58576,495927,Alien Jumper Odyssey,2014,"Sport, Fighting, Racing, Light Gun Shooter",2,Basketball Shooting Game,1.75
42614,211920,Phantom Quest Showdown,1995,"Light Gun Shooter, Beat 'em Up, Pinball",2,Virtual Reality Arcade Pod,0.25
863604,6425,Phantom Cavern Wars,1999,"Maze, Fighting",4,Virtual Pinball Machine,0.75
626412,316799,Skyward Combat Elite,1997,"Light Gun Shooter, Maze, Puzzle",1,Foosball Table,2.0
117702,394406,Sky Wizard Genesis,2017,Beat 'em Up,1,Arcade Boxing Machine,1.5
211533,254057,Robo Mash Force,2007,"Shooter, Fighting, Sport",2,Interactive Touchscreen,1.75
137097,936768,Space Maze 3000,1989,Maze,1,Claw Machine,1.5
736423,27805,Time Racer Chaos,1979,"Racing, Beat 'em Up, Pinball",2,Pinball Machine,1.0
604163,439612,Jungle Maze Pro,2013,Fighting,4,Virtual Reality Arcade Pod,1.5
746870,454659,Infinity Rocket Showdown,1977,"Pinball, Racing, Maze, Rhythm Game",1,Pinball Machine,0.5
736060,266054,Pixel Ninja Xtreme,1998,"Racing, Puzzle, Beat 'em Up",4,Racing Simulator,0.5
713413,316677,House of the Surfer Quest,2000,"Platformer, Fighting, Maze, Puzzle",1,Guitar Arcade Unit,0.75
635721,733267,Alien Racer Showdown,2009,"Beat 'em Up, Sport",1,Coin Pusher Machine,2.0
50411,254994,Digital Wizard Genesis,2008,"Shooter, Fighting, Puzzle, Light Gun Shooter",4,Bubble Hockey Table,1.0
724849,890842,Digital Colossus Rampage,2015,"Racing, Fighting",4,Basketball Shooting Game,2.0
294960,236284,Jungle Blaster Force,2006,"Shooter, Fighting",4,Arcade Cabinet,0.75
350107,211920,Asteroid Ninja Challenge,2018,"Pinball, Rhythm Game, Maze, Sport",4,Virtual Reality Arcade Pod,1.75
745533,564448,Space Mash Challenge,1996,"Maze, Racing",2,Pinball Machine,1.75
82862,358258,Jungle Warp Xtreme,1993,"Pinball, Maze, Puzzle, Light Gun Shooter",4,Claw Machine,1.5
759244,940391,Robo Assault Trials,2003,"Light Gun Shooter, Pinball, Beat 'em Up",4,Racing Simulator,1.75
395423,266360,Cosmic Ninja Showdown,2018,"Beat 'em Up, Light Gun Shooter, Shooter",1,Racing Simulator,0.25
796831,595115,Infinity Dragon Force,1999,"Rhythm Game, Pinball",2,Bubble Hockey Table,0.75
797236,733267,Mystic Fighter Adventure,1998,"Light Gun Shooter, Puzzle, Rhythm Game, Pinball",4,Pinball Machine,1.25
772068,763419,Pixel Colossus Racers,2010,"Pinball, Puzzle, Light Gun Shooter, Racing",2,Virtual Pinball Machine,0.25
769920,815584,Cyber Explorer Trials,2019,"Light Gun Shooter, Platformer, Fighting",2,Claw Machine,0.5
853718,308232,Asteroid Pirate Xtreme,2016,"Racing, Shooter",1,Dance Dance Revolution Machine,1.75
209974,578587,Pixel Avenger Racers,1988,"Beat 'em Up, Platformer, Rhythm Game",4,Bubble Hockey Table,0.5
165848,914589,House of the Mash Odyssey,2009,"Sport, Maze, Rhythm Game, Shooter",1,Bubble Hockey Table,1.0
901152,149455,Robo Quest Showdown,1983,"Pinball, Rhythm Game, Sport, Fighting",2,Racing Simulator,1.5
543616,630132,Digital Maverick League,1983,"Light Gun Shooter, Sport, Fighting",1,Virtual Pinball Machine,0.25
302501,43778,Electric Surfer League,1978,"Maze, Fighting",2,Basketball Shooting Game,1.25
281358,143840,Monster Rebellion Showdown,2020,"Rhythm Game, Racing, Light Gun Shooter",2,Racing Simulator,1.25
881558,712789,Skyward Avenger Challenge,1997,"Puzzle, Light Gun Shooter",2,Dance Dance Revolution Machine,1.5
392970,534009,Mystic Ninja Surge,2001,"Shooter, Beat 'em Up",1,Guitar Arcade Unit,1.25
471486,495909,Pixel Racer Genesis,2000,"Fighting, Sport, Light Gun Shooter",4,Virtual Pinball Machine,1.75
498538,671897,Alien Assault Mayhem,2013,"Fighting, Shooter",4,Claw Machine,0.25
89210,467637,Space Colossus Odyssey,1976,"Platformer, Beat 'em Up, Light Gun Shooter",2,Virtual Reality Arcade Pod,2.0
43865,714106,Retro Rebellion Force,1979,"Puzzle, Rhythm Game, Shooter",1,Foosball Table,2.0
768035,494854,Digital Jumper Trials,1987,"Rhythm Game, Beat 'em Up, Sport",1,Virtual Pinball Machine,1.5
532532,438121,Pixel Fighter Xtreme,2002,"Puzzle, Maze, Pinball",2,Bubble Hockey Table,1.75
48409,611843,House of the Hero Mania,2013,Shooter,1,Dance Dance Revolution Machine,1.5
428205,892654,Alien Assault Elite,2019,"Light Gun Shooter, Platformer",1,Dance Dance Revolution Machine,0.5
955330,356767,Digital Colossus Showdown,1989,"Rhythm Game, Platformer, Light Gun Shooter, Puzzle",2,Arcade Cabinet,1.75
296832,236284,Alien Dragon Odyssey,2002,"Platformer, Sport, Light Gun Shooter",1,Pinball Machine,0.75
213299,320135,Neon Vortex League,2021,Beat 'em Up,2,Guitar Arcade Unit,1.25
582517,542899,Mystic Maze Odyssey,2009,"Maze, Puzzle, Light Gun Shooter, Racing",4,Arcade Boxing Machine,2.0
117678,852451,Electric Maze Genesis,1998,"Beat 'em Up, Maze, Fighting",1,Pinball Machine,0.5
296128,60630,Alien Maze Force,2006,"Beat 'em Up, Racing, Rhythm Game",2,Virtual Pinball Machine,0.75
778841,271210,Alien Vortex Adventure,1990,"Pinball, Rhythm Game, Sport",1,Virtual Reality Arcade Pod,1.5
717591,446974,Electric Fighter Showdown,1981,"Maze, Beat 'em Up, Shooter",1,Interactive Touchscreen,1.25
980962,129879,Pixel Vortex Odyssey,1997,Sport,4,Interactive Touchscreen,1.5
918212,763419,Cyber Vortex Showdown,2019,"Racing, Pinball",1,Basketball Shooting Game,1.25
417996,24952,Virtual Warp Rampage,2006,"Beat 'em Up, Fighting, Racing, Platformer",4,Arcade Boxing Machine,1.5
162519,460739,Retro Mash Mania,1993,"Light Gun Shooter, Beat 'em Up",2,Arcade Boxing Machine,1.75
547429,459024,Galaxy Invaders Challenge,1995,"Shooter, Pinball, Rhythm Game",4,Coin Pusher Machine,1.0
292643,447898,Electric Vortex Challenge,2004,"Maze, Pinball",2,Foosball Table,1.75
685039,511483,Phantom Explorer Odyssey,2006,"Pinball, Maze, Shooter",4,Racing Simulator,0.25
343824,848332,Virtual Rocket Genesis,2009,"Pinball, Shooter, Sport, Platformer",1,Dance Dance Revolution Machine,1.0
720889,173514,Jungle Vortex Pro,1977,"Racing, Light Gun Shooter, Puzzle, Fighting",2,Pinball Machine,0.25
592629,167018,Pixel Traveler Xtreme,2005,"Beat 'em Up, Maze, Rhythm Game",4,Racing Simulator,1.0
71145,652314,Time Hero Pro,1983,"Shooter, Puzzle, Sport, Fighting",1,Basketball Shooting Game,0.5
218557,587981,Crystal Jumper Wars,2005,Sport,2,Claw Machine,1.25
495223,358971,Asteroid Maze Mania,2011,"Puzzle, Racing, Pinball",1,Interactive Touchscreen,0.5
923818,14494,Crystal Warp Odyssey,2009,"Light Gun Shooter, Maze, Pinball",2,Arcade Cabinet,0.5
251832,83608,Cyber Invaders Wars,1984,Pinball,2,Dance Dance Revolution Machine,1.5
922351,213400,Galaxy Rebellion Rampage,2022,Beat 'em Up,4,Basketball Shooting Game,0.75
350961,881338,Laser Quest Showdown,2021,"Rhythm Game, Platformer, Maze",2,Racing Simulator,1.0
656654,379873,Pixel Mash League,1989,"Beat 'em Up, Puzzle, Pinball, Platformer",1,Pinball Machine,1.25
512890,394406,Robo Surfer Wars,1991,Pinball,1,Coin Pusher Machine,1.5
561100,520045,Electric Rebellion Racers,2003,"Beat 'em Up, Rhythm Game, Sport, Maze",4,Arcade Boxing Machine,1.5
492820,583629,Phantom Fighter Xtreme,1984,"Rhythm Game, Puzzle, Sport",2,Foosball Table,0.75
537175,921377,Digital Invaders Showdown,1991,"Shooter, Maze, Racing",1,Basketball Shooting Game,1.5
428870,691003,Sky Traveler Challenge,2022,"Racing, Platformer, Puzzle",4,Dance Dance Revolution Machine,1.0
832447,221419,Asteroid Combat Wars,1991,"Shooter, Puzzle",4,Virtual Reality Arcade Pod,2.0
338774,883681,Sky Mash Showdown,1986,"Light Gun Shooter, Pinball, Shooter",2,Pinball Machine,2.0
162954,285479,Time Explorer Showdown,1979,"Puzzle, Light Gun Shooter, Beat 'em Up, Sport",2,Arcade Boxing Machine,0.25
60525,123166,Galaxy Avenger Racers,1994,Puzzle,2,Foosball Table,1.25
175735,452330,Neon Racer Challenge,2018,"Fighting, Light Gun Shooter, Platformer",2,Guitar Arcade Unit,0.25
531130,594570,Crystal Assault Mayhem,1983,Platformer,1,Basketball Shooting Game,2.0
370240,848332,Virtual Invaders Racers,1988,"Sport, Beat 'em Up, Fighting",4,Claw Machine,0.5
245898,852451,Time Ninja Challenge,2004,"Maze, Fighting, Light Gun Shooter",1,Foosball Table,0.25
21288,201399,Retro Fury League,2020,"Fighting, Pinball, Maze, Beat 'em Up",4,Racing Simulator,1.25
320737,773815,Asteroid Rocket Chaos,2022,"Racing, Light Gun Shooter",4,Pinball Machine,0.75
761721,309895,Digital Avenger Elite,1983,"Rhythm Game, Light Gun Shooter",1,Coin Pusher Machine,1.5
232839,219910,Retro Traveler Escape,2019,"Maze, Puzzle, Platformer, Racing",1,Racing Simulator,1.25
15477,689615,Asteroid Cavern Wars,2013,"Puzzle, Light Gun Shooter, Platformer, Shooter",4,Racing Simulator,2.0
355652,480130,Neon Ninja Escape,2019,"Puzzle, Beat 'em Up, Shooter, Sport",4,Virtual Pinball Machine,1.0
477831,19905,Robo Jumper Mania,1996,"Shooter, Rhythm Game, Light Gun Shooter",1,Arcade Cabinet,0.5
392354,40439,Mystic Pirate Escape,1994,"Light Gun Shooter, Racing, Rhythm Game",1,Bubble Hockey Table,0.25
720608,500141,Mystic Ninja 3000,2006,"Maze, Rhythm Game, Racing",1,Claw Machine,2.0
882796,44996,Electric Pirate Xtreme,1987,"Platformer, Beat 'em Up, Rhythm Game, Shooter",1,Coin Pusher Machine,1.5
393343,913806,Skyward Blaster Challenge,1993,"Puzzle, Pinball, Fighting",2,Arcade Cabinet,1.25
268741,824507,Robo Colossus 3000,1999,"Pinball, Maze, Sport, Rhythm Game",1,Coin Pusher Machine,2.0
39916,828317,Robo Maze Legends,1978,"Sport, Shooter, Beat 'em Up",2,Foosball Table,1.0
871363,137521,House of the Vortex Odyssey,1992,"Pinball, Light Gun Shooter, Maze",2,Arcade Boxing Machine,1.0
496519,92683,Cyber Maze Adventure,2009,"Platformer, Beat 'em Up",2,Arcade Cabinet,0.5
953704,97173,Retro Surfer Challenge,1995,"Fighting, Pinball",2,Guitar Arcade Unit,1.25
947823,40676,Laser Rocket Racers,2020,"Maze, Beat 'em Up, Racing",4,Bubble Hockey Table,0.5
294892,182345,Asteroid Dragon Force,2002,"Pinball, Puzzle, Fighting",4,Virtual Pinball Machine,1.0
741229,308107,House of the Ninja Wars,1991,"Fighting, Puzzle, Sport, Beat 'em Up",1,Racing Simulator,0.75
420866,664290,Monster Wizard Evolution,2004,"Shooter, Rhythm Game",2,Bubble Hockey Table,1.5
829280,361847,Pixel Jumper Escape,1996,"Maze, Racing, Rhythm Game",1,Coin Pusher Machine,1.25
80481,373973,Crystal Combat Surge,1990,"Light Gun Shooter, Rhythm Game, Fighting",4,Foosball Table,0.75
390190,727151,Cosmic Blaster Force,2006,"Puzzle, Fighting",4,Arcade Boxing Machine,2.0
960221,314576,Phantom Surfer Quest,2001,"Pinball, Platformer, Shooter",1,Virtual Pinball Machine,0.75
229647,921859,Cyber Ninja Quest,1975,"Light Gun Shooter, Beat 'em Up, Shooter, Fighting",2,Dance Dance Revolution Machine,1.0
484747,597543,Sky Vortex Surge,1984,Puzzle,1,Guitar Arcade Unit,0.5
866622,615293,Crystal Hero Escape,1981,"Sport, Rhythm Game, Light Gun Shooter",4,Virtual Pinball Machine,2.0
966440,959988,Sky Cavern Escape,1983,"Shooter, Rhythm Game, Pinball",4,Basketball Shooting Game,1.0
952015,609551,Virtual Maverick Saga,1986,"Shooter, Fighting, Pinball, Maze",2,Guitar Arcade Unit,0.75
718892,316912,Space Rocket Saga,1975,Platformer,1,Pinball Machine,2.0
479043,788464,Jungle Ninja Challenge,1990,"Racing, Rhythm Game, Fighting",1,Dance Dance Revolution Machine,2.0
109403,630438,Jungle Explorer Pro,1982,"Racing, Platformer",4,Virtual Reality Arcade Pod,0.5
910830,611843,Retro Cavern Legends,2016,"Racing, Puzzle, Shooter",1,Racing Simulator,0.75
336429,823062,Space Traveler Mayhem,1994,"Sport, Pinball, Platformer",4,Basketball Shooting Game,0.75
607887,90090,Jungle Combat Chaos,2000,"Rhythm Game, Platformer, Fighting, Beat 'em Up",1,Arcade Boxing Machine,2.0
446028,733267,Digital Maze Racers,1994,"Rhythm Game, Shooter",4,Bubble Hockey Table,1.5
809445,852088,Cosmic Explorer Elite,2005,"Puzzle, Racing",1,Arcade Boxing Machine,0.25
899983,867399,Alien Maze League,2018,"Racing, Rhythm Game, Puzzle",2,Bubble Hockey Table,1.5
387264,450159,Pixel Assault 3000,2001,"Sport, Puzzle",1,Dance Dance Revolution Machine,1.0
870448,375117,Neon Racer Legends,1997,"Racing, Puzzle, Shooter",2,Arcade Boxing Machine,0.75
953025,905475,Pixel Rocket Evolution,1982,Fighting,1,Basketball Shooting Game,0.5
58316,105045,House of the Combat Adventure,1987,"Fighting, Sport, Platformer",1,Guitar Arcade Unit,0.25
25779,552295,Pixel Surfer Elite,1995,Light Gun Shooter,4,Virtual Reality Arcade Pod,0.25
86280,783197,Skyward Pirate Challenge,2015,"Sport, Fighting",4,Virtual Reality Arcade Pod,0.25
770652,544641,Asteroid Invaders Pro,2002,Platformer,4,Foosball Table,0.25
264156,607613,Galaxy Rocket Chaos,2008,"Light Gun Shooter, Sport",2,Dance Dance Revolution Machine,2.0
931147,557296,Infinity Explorer 3000,2014,"Maze, Platformer",4,Claw Machine,2.0
776852,73694,Phantom Racer Racers,1998,"Pinball, Rhythm Game, Beat 'em Up",2,Arcade Boxing Machine,1.25
102366,900219,Cosmic Blaster Chaos,1979,"Puzzle, Light Gun Shooter, Racing",2,Coin Pusher Machine,0.5
